county_str,police_area_pop,county_pop,date,hate_crimes,muslim_crimes,date2,county,lastmonth,firstmonth,month,hate_crimes_pc,muslim_crimes_pc,treated
thames-valley,2100000,,2016-8-01,30,,01aug2016,thames-valley,01apr2018,01jan2015,2016m8,.17142858,,0
thames-valley,2100000,,2016-9-01,30,,01sep2016,thames-valley,01apr2018,01jan2015,2016m9,.17142858,,0
thames-valley,2100000,,2016-10-01,31,,01oct2016,thames-valley,01apr2018,01jan2015,2016m10,.17714286,,0
thames-valley,2100000,,2016-11-01,29,,01nov2016,thames-valley,01apr2018,01jan2015,2016m11,.16571428,,0
thames-valley,2100000,,2016-12-01,30,,01dec2016,thames-valley,01apr2018,01jan2015,2016m12,.17142858,,0
thames-valley,2100000,,2017-1-01,29,,01jan2017,thames-valley,01apr2018,01jan2015,2017m1,.16571428,,0
thames-valley,2100000,,2017-2-01,28,,01feb2017,thames-valley,01apr2018,01jan2015,2017m2,.16,,0
thames-valley,2100000,,2017-3-01,31,,01mar2017,thames-valley,01apr2018,01jan2015,2017m3,.17714286,,0
thames-valley,2100000,,2017-4-01,30,,01apr2017,thames-valley,01apr2018,01jan2015,2017m4,.17142858,,0
thames-valley,2100000,,2017-5-01,31,,01may2017,thames-valley,01apr2018,01jan2015,2017m5,.17714286,,0
thames-valley,2100000,,2017-6-01,30,,01jun2017,thames-valley,01apr2018,01jan2015,2017m6,.17142858,,0
thames-valley,2100000,,2017-7-01,31,,01jul2017,thames-valley,01apr2018,01jan2015,2017m7,.17714286,,0
thames-valley,2100000,,2017-8-01,31,,01aug2017,thames-valley,01apr2018,01jan2015,2017m8,.17714286,,0
thames-valley,2100000,,2017-9-01,29,,01sep2017,thames-valley,01apr2018,01jan2015,2017m9,.16571428,,0
thames-valley,2100000,,2017-10-01,31,,01oct2017,thames-valley,01apr2018,01jan2015,2017m10,.17714286,,0
thames-valley,2100000,,2017-11-01,30,,01nov2017,thames-valley,01apr2018,01jan2015,2017m11,.17142858,,0
thames-valley,2100000,,2017-12-01,31,,01dec2017,thames-valley,01apr2018,01jan2015,2017m12,.17714286,,0
thames-valley,2100000,,2018-1-01,31,,01jan2018,thames-valley,01apr2018,01jan2015,2018m1,.17714286,,0
thames-valley,2100000,,2018-2-01,27,,01feb2018,thames-valley,01apr2018,01jan2015,2018m2,.15428571,,0
thames-valley,2100000,,2018-3-01,31,,01mar2018,thames-valley,01apr2018,01jan2015,2018m3,.17714286,,0
thames-valley,2100000,,2018-4-01,28,,01apr2018,thames-valley,01apr2018,01jan2015,2018m4,.16,,0
warwickshire,554002,556800,2015-1-01,18,,01jan2015,warwickshire,01mar2018,01apr2010,2015m1,.38989028,,0
warwickshire,554002,556800,2015-2-01,22,,01feb2015,warwickshire,01mar2018,01apr2010,2015m2,.47653258,,0
warwickshire,554002,556800,2015-3-01,25,,01mar2015,warwickshire,01mar2018,01apr2010,2015m3,.54151428,,0
warwickshire,554002,556800,2015-4-01,31,,01apr2015,warwickshire,01mar2018,01apr2010,2015m4,.67147774,,0
warwickshire,554002,556800,2015-5-01,27,,01may2015,warwickshire,01mar2018,01apr2010,2015m5,.58483541,,0
warwickshire,554002,556800,2015-6-01,33,,01jun2015,warwickshire,01mar2018,01apr2010,2015m6,.71479887,,0
warwickshire,554002,556800,2015-7-01,43,,01jul2015,warwickshire,01mar2018,01apr2010,2015m7,.93140459,,0
warwickshire,554002,556800,2015-8-01,35,,01aug2015,warwickshire,01mar2018,01apr2010,2015m8,.75812,,0
warwickshire,554002,556800,2015-9-01,28,,01sep2015,warwickshire,01mar2018,01apr2010,2015m9,.60649598,,0
warwickshire,554002,556800,2015-10-01,36,,01oct2015,warwickshire,01mar2018,01apr2010,2015m10,.77978057,,0
warwickshire,554002,556800,2015-11-01,32,,01nov2015,warwickshire,01mar2018,01apr2010,2015m11,.6931383,,0
warwickshire,554002,556800,2015-12-01,31,,01dec2015,warwickshire,01mar2018,01apr2010,2015m12,.67147774,,0
warwickshire,554002,556800,2016-1-01,31,,01jan2016,warwickshire,01mar2018,01apr2010,2016m1,.67147774,,0
warwickshire,554002,556800,2016-2-01,32,,01feb2016,warwickshire,01mar2018,01apr2010,2016m2,.6931383,,0
warwickshire,554002,556800,2016-3-01,49,,01mar2016,warwickshire,01mar2018,01apr2010,2016m3,1.061368,,0
warwickshire,554002,556800,2016-4-01,52,,01apr2016,warwickshire,01mar2018,01apr2010,2016m4,1.1263497,,0
warwickshire,554002,556800,2016-5-01,51,,01may2016,warwickshire,01mar2018,01apr2010,2016m5,1.1046891,,0
warwickshire,554002,556800,2016-6-01,45,,01jun2016,warwickshire,01mar2018,01apr2010,2016m6,.97472572,,0
warwickshire,554002,556800,2016-7-01,50,,01jul2016,warwickshire,01mar2018,01apr2010,2016m7,1.0830286,,0
warwickshire,554002,556800,2016-8-01,39,,01aug2016,warwickshire,01mar2018,01apr2010,2016m8,.84476227,,0
warwickshire,554002,556800,2016-9-01,66,,01sep2016,warwickshire,01mar2018,01apr2010,2016m9,1.4295977,,0
warwickshire,554002,556800,2016-10-01,49,,01oct2016,warwickshire,01mar2018,01apr2010,2016m10,1.061368,,0
warwickshire,554002,556800,2016-11-01,59,,01nov2016,warwickshire,01mar2018,01apr2010,2016m11,1.2779738,,0
warwickshire,554002,556800,2016-12-01,63,,01dec2016,warwickshire,01mar2018,01apr2010,2016m12,1.364616,,0
warwickshire,554002,556800,2017-1-01,48,,01jan2017,warwickshire,01mar2018,01apr2010,2017m1,1.0397074,,0
warwickshire,554002,556800,2017-2-01,51,,01feb2017,warwickshire,01mar2018,01apr2010,2017m2,1.1046891,,0
warwickshire,554002,556800,2017-3-01,56,,01mar2017,warwickshire,01mar2018,01apr2010,2017m3,1.212992,,0
warwickshire,554002,556800,2017-4-01,66,,01apr2017,warwickshire,01mar2018,01apr2010,2017m4,1.4295977,,0
warwickshire,554002,556800,2017-5-01,68,,01may2017,warwickshire,01mar2018,01apr2010,2017m5,1.4729189,,0
warwickshire,554002,556800,2017-6-01,96,,01jun2017,warwickshire,01mar2018,01apr2010,2017m6,2.0794148,,0
warwickshire,554002,556800,2017-7-01,61,,01jul2017,warwickshire,01mar2018,01apr2010,2017m7,1.3212949,,0
warwickshire,554002,556800,2017-8-01,65,,01aug2017,warwickshire,01mar2018,01apr2010,2017m8,1.4079372,,0
warwickshire,554002,556800,2017-9-01,78,,01sep2017,warwickshire,01mar2018,01apr2010,2017m9,1.6895245,,0
warwickshire,554002,556800,2017-10-01,77,,01oct2017,warwickshire,01mar2018,01apr2010,2017m10,1.667864,,0
warwickshire,554002,556800,2017-11-01,54,,01nov2017,warwickshire,01mar2018,01apr2010,2017m11,1.1696708,,0
warwickshire,554002,556800,2017-12-01,43,,01dec2017,warwickshire,01mar2018,01apr2010,2017m12,.93140459,,0
warwickshire,554002,556800,2018-1-01,42,,01jan2018,warwickshire,01mar2018,01apr2010,2018m1,.90974402,,0
warwickshire,554002,556800,2018-2-01,29,,01feb2018,warwickshire,01mar2018,01apr2010,2018m2,.6281566,,0
warwickshire,554002,556800,2018-3-01,46,,01mar2018,warwickshire,01mar2018,01apr2010,2018m3,.99638629,,0
west_marcia,1190000,1190000,2015-1-01,53,,01jan2015,west_marcia,01mar2018,01apr2010,2015m1,.53445381,,0
west_marcia,1190000,1190000,2015-2-01,41,,01feb2015,west_marcia,01mar2018,01apr2010,2015m2,.41344538,,0
west_marcia,1190000,1190000,2015-3-01,54,,01mar2015,west_marcia,01mar2018,01apr2010,2015m3,.54453784,,0
west_marcia,1190000,1190000,2015-4-01,55,,01apr2015,west_marcia,01mar2018,01apr2010,2015m4,.55462188,,0
west_marcia,1190000,1190000,2015-5-01,99,,01may2015,west_marcia,01mar2018,01apr2010,2015m5,.99831933,,0
west_marcia,1190000,1190000,2015-6-01,66,,01jun2015,west_marcia,01mar2018,01apr2010,2015m6,.66554624,,0
west_marcia,1190000,1190000,2015-7-01,90,,01jul2015,west_marcia,01mar2018,01apr2010,2015m7,.90756303,,0
west_marcia,1190000,1190000,2015-8-01,86,,01aug2015,west_marcia,01mar2018,01apr2010,2015m8,.8672269,,0
west_marcia,1190000,1190000,2015-9-01,77,,01sep2015,west_marcia,01mar2018,01apr2010,2015m9,.7764706,,0
west_marcia,1190000,1190000,2015-10-01,72,,01oct2015,west_marcia,01mar2018,01apr2010,2015m10,.72605044,,0
west_marcia,1190000,1190000,2015-11-01,83,,01nov2015,west_marcia,01mar2018,01apr2010,2015m11,.8369748,,0
west_marcia,1190000,1190000,2015-12-01,88,,01dec2015,west_marcia,01mar2018,01apr2010,2015m12,.88739496,,0
west_marcia,1190000,1190000,2016-1-01,76,,01jan2016,west_marcia,01mar2018,01apr2010,2016m1,.76638657,,0
west_marcia,1190000,1190000,2016-2-01,71,,01feb2016,west_marcia,01mar2018,01apr2010,2016m2,.7159664,,0
west_marcia,1190000,1190000,2016-3-01,85,,01mar2016,west_marcia,01mar2018,01apr2010,2016m3,.85714287,,0
west_marcia,1190000,1190000,2016-4-01,81,,01apr2016,west_marcia,01mar2018,01apr2010,2016m4,.81680673,,0
west_marcia,1190000,1190000,2016-5-01,88,,01may2016,west_marcia,01mar2018,01apr2010,2016m5,.88739496,,0
west_marcia,1190000,1190000,2016-6-01,101,,01jun2016,west_marcia,01mar2018,01apr2010,2016m6,1.0184875,,0
west_marcia,1190000,1190000,2016-7-01,150,,01jul2016,west_marcia,01mar2018,01apr2010,2016m7,1.5126051,,0
west_marcia,1190000,1190000,2016-8-01,134,,01aug2016,west_marcia,01mar2018,01apr2010,2016m8,1.3512605,,0
west_marcia,1190000,1190000,2016-9-01,123,,01sep2016,west_marcia,01mar2018,01apr2010,2016m9,1.2403362,,0
west_marcia,1190000,1190000,2016-10-01,127,,01oct2016,west_marcia,01mar2018,01apr2010,2016m10,1.2806723,,0
west_marcia,1190000,1190000,2016-11-01,91,,01nov2016,west_marcia,01mar2018,01apr2010,2016m11,.91764706,,0
west_marcia,1190000,1190000,2016-12-01,94,,01dec2016,west_marcia,01mar2018,01apr2010,2016m12,.94789916,,0
west_marcia,1190000,1190000,2017-1-01,114,,01jan2017,west_marcia,01mar2018,01apr2010,2017m1,1.1495799,,0
west_marcia,1190000,1190000,2017-2-01,102,,01feb2017,west_marcia,01mar2018,01apr2010,2017m2,1.0285715,,0
west_marcia,1190000,1190000,2017-3-01,116,,01mar2017,west_marcia,01mar2018,01apr2010,2017m3,1.1697479,,0
west_marcia,1190000,1190000,2017-4-01,108,,01apr2017,west_marcia,01mar2018,01apr2010,2017m4,1.0890757,,0
west_marcia,1190000,1190000,2017-5-01,136,,01may2017,west_marcia,01mar2018,01apr2010,2017m5,1.3714286,,0
west_marcia,1190000,1190000,2017-6-01,158,,01jun2017,west_marcia,01mar2018,01apr2010,2017m6,1.5932773,,0
west_marcia,1190000,1190000,2017-7-01,157,,01jul2017,west_marcia,01mar2018,01apr2010,2017m7,1.5831933,,0
west_marcia,1190000,1190000,2017-8-01,127,,01aug2017,west_marcia,01mar2018,01apr2010,2017m8,1.2806723,,0
west_marcia,1190000,1190000,2017-9-01,98,,01sep2017,west_marcia,01mar2018,01apr2010,2017m9,.98823529,,0
west_marcia,1190000,1190000,2017-10-01,121,,01oct2017,west_marcia,01mar2018,01apr2010,2017m10,1.2201681,,0
west_marcia,1190000,1190000,2017-11-01,125,,01nov2017,west_marcia,01mar2018,01apr2010,2017m11,1.2605042,,0
west_marcia,1190000,1190000,2017-12-01,94,,01dec2017,west_marcia,01mar2018,01apr2010,2017m12,.94789916,,0
west_marcia,1190000,1190000,2018-1-01,104,,01jan2018,west_marcia,01mar2018,01apr2010,2018m1,1.0487396,,0
west_marcia,1190000,1190000,2018-2-01,103,,01feb2018,west_marcia,01mar2018,01apr2010,2018m2,1.0386555,,0
west_marcia,1190000,1190000,2018-3-01,91,,01mar2018,west_marcia,01mar2018,01apr2010,2018m3,.91764706,,0
west_midlands,2830000,2864900,2015-1-01,,6,01jan2015,west_midlands,01apr2018,01jan2015,2015m1,,.025441697,0
west_midlands,2830000,2864900,2015-2-01,,3,01feb2015,west_midlands,01apr2018,01jan2015,2015m2,,.012720848,0
west_midlands,2830000,2864900,2015-3-01,,2,01mar2015,west_midlands,01apr2018,01jan2015,2015m3,,.0084805656,0
west_midlands,2830000,2864900,2015-4-01,,7,01apr2015,west_midlands,01apr2018,01jan2015,2015m4,,.029681979,0
west_midlands,2830000,2864900,2015-5-01,,3,01may2015,west_midlands,01apr2018,01jan2015,2015m5,,.012720848,0
west_midlands,2830000,2864900,2015-6-01,,6,01jun2015,west_midlands,01apr2018,01jan2015,2015m6,,.025441697,0
west_midlands,2830000,2864900,2015-7-01,,9,01jul2015,west_midlands,01apr2018,01jan2015,2015m7,,.038162544,0
west_midlands,2830000,2864900,2015-8-01,,5,01aug2015,west_midlands,01apr2018,01jan2015,2015m8,,.021201413,0
west_midlands,2830000,2864900,2015-9-01,,3,01sep2015,west_midlands,01apr2018,01jan2015,2015m9,,.012720848,0
west_midlands,2830000,2864900,2015-10-01,,3,01oct2015,west_midlands,01apr2018,01jan2015,2015m10,,.012720848,0
west_midlands,2830000,2864900,2015-11-01,,10,01nov2015,west_midlands,01apr2018,01jan2015,2015m11,,.042402826,0
west_midlands,2830000,2864900,2015-12-01,,8,01dec2015,west_midlands,01apr2018,01jan2015,2015m12,,.033922262,0
west_midlands,2830000,2864900,2016-1-01,,4,01jan2016,west_midlands,01apr2018,01jan2015,2016m1,,.016961131,0
west_midlands,2830000,2864900,2016-2-01,,1,01feb2016,west_midlands,01apr2018,01jan2015,2016m2,,.0042402828,0
west_midlands,2830000,2864900,2016-3-01,,2,01mar2016,west_midlands,01apr2018,01jan2015,2016m3,,.0084805656,0
west_midlands,2830000,2864900,2016-4-01,,3,01apr2016,west_midlands,01apr2018,01jan2015,2016m4,,.012720848,0
west_midlands,2830000,2864900,2016-5-01,,3,01may2016,west_midlands,01apr2018,01jan2015,2016m5,,.012720848,0
west_midlands,2830000,2864900,2016-6-01,,6,01jun2016,west_midlands,01apr2018,01jan2015,2016m6,,.025441697,0
west_midlands,2830000,2864900,2016-7-01,,9,01jul2016,west_midlands,01apr2018,01jan2015,2016m7,,.038162544,0
west_midlands,2830000,2864900,2016-8-01,,3,01aug2016,west_midlands,01apr2018,01jan2015,2016m8,,.012720848,0
west_midlands,2830000,2864900,2016-9-01,,4,01sep2016,west_midlands,01apr2018,01jan2015,2016m9,,.016961131,0
west_midlands,2830000,2864900,2016-10-01,,9,01oct2016,west_midlands,01apr2018,01jan2015,2016m10,,.038162544,0
west_midlands,2830000,2864900,2016-11-01,,3,01nov2016,west_midlands,01apr2018,01jan2015,2016m11,,.012720848,0
west_midlands,2830000,2864900,2016-12-01,,3,01dec2016,west_midlands,01apr2018,01jan2015,2016m12,,.012720848,0
west_midlands,2830000,2864900,2017-1-01,,8,01jan2017,west_midlands,01apr2018,01jan2015,2017m1,,.033922262,0
west_midlands,2830000,2864900,2017-2-01,,4,01feb2017,west_midlands,01apr2018,01jan2015,2017m2,,.016961131,0
west_midlands,2830000,2864900,2017-3-01,,5,01mar2017,west_midlands,01apr2018,01jan2015,2017m3,,.021201413,0
west_midlands,2830000,2864900,2017-4-01,,7,01apr2017,west_midlands,01apr2018,01jan2015,2017m4,,.029681979,0
west_midlands,2830000,2864900,2017-5-01,,14,01may2017,west_midlands,01apr2018,01jan2015,2017m5,,.059363957,0
west_midlands,2830000,2864900,2017-6-01,,19,01jun2017,west_midlands,01apr2018,01jan2015,2017m6,,.080565371,0
west_midlands,2830000,2864900,2017-7-01,,3,01jul2017,west_midlands,01apr2018,01jan2015,2017m7,,.012720848,0
west_midlands,2830000,2864900,2017-8-01,,7,01aug2017,west_midlands,01apr2018,01jan2015,2017m8,,.029681979,0
west_midlands,2830000,2864900,2017-9-01,,2,01sep2017,west_midlands,01apr2018,01jan2015,2017m9,,.0084805656,0
west_midlands,2830000,2864900,2017-10-01,,7,01oct2017,west_midlands,01apr2018,01jan2015,2017m10,,.029681979,0
west_midlands,2830000,2864900,2017-11-01,,8,01nov2017,west_midlands,01apr2018,01jan2015,2017m11,,.033922262,0
west_midlands,2830000,2864900,2017-12-01,,5,01dec2017,west_midlands,01apr2018,01jan2015,2017m12,,.021201413,0
west_midlands,2830000,2864900,2018-1-01,,2,01jan2018,west_midlands,01apr2018,01jan2015,2018m1,,.0084805656,0
west_midlands,2830000,2864900,2018-2-01,,2,01feb2018,west_midlands,01apr2018,01jan2015,2018m2,,.0084805656,0
west_midlands,2830000,2864900,2018-3-01,,3,01mar2018,west_midlands,01apr2018,01jan2015,2018m3,,.012720848,0
west_midlands,2830000,2864900,2018-4-01,,7,01apr2018,west_midlands,01apr2018,01jan2015,2018m4,,.029681979,0
west_yorkshire,2108000,2299700,2017-5-01,457,,01may2017,west_yorkshire,01apr2018,01may2017,2017m5,2.6015179,,0
west_yorkshire,2108000,2299700,2017-6-01,506,,01jun2017,west_yorkshire,01apr2018,01may2017,2017m6,2.8804555,,0
west_yorkshire,2108000,2299700,2017-7-01,538,,01jul2017,west_yorkshire,01apr2018,01may2017,2017m7,3.0626185,,0
west_yorkshire,2108000,2299700,2017-8-01,492,,01aug2017,west_yorkshire,01apr2018,01may2017,2017m8,2.8007591,,0
west_yorkshire,2108000,2299700,2017-9-01,478,,01sep2017,west_yorkshire,01apr2018,01may2017,2017m9,2.7210627,,0
west_yorkshire,2108000,2299700,2017-10-01,503,,01oct2017,west_yorkshire,01apr2018,01may2017,2017m10,2.8633776,,0
west_yorkshire,2108000,2299700,2017-11-01,484,,01nov2017,west_yorkshire,01apr2018,01may2017,2017m11,2.7552183,,0
west_yorkshire,2108000,2299700,2017-12-01,402,,01dec2017,west_yorkshire,01apr2018,01may2017,2017m12,2.288425,,0
west_yorkshire,2108000,2299700,2018-1-01,450,,01jan2018,west_yorkshire,01apr2018,01may2017,2018m1,2.5616698,,0
west_yorkshire,2108000,2299700,2018-2-01,464,,01feb2018,west_yorkshire,01apr2018,01may2017,2018m2,2.6413662,,0
west_yorkshire,2108000,2299700,2018-3-01,544,,01mar2018,west_yorkshire,01apr2018,01may2017,2018m3,3.0967741,,0
west_yorkshire,2108000,2299700,2018-4-01,584,,01apr2018,west_yorkshire,01apr2018,01may2017,2018m4,3.3244781,,0
